TransactionID,AccountID,DeviceID,IPAddress,MerchantID,TransactionDate,Amount,TransactionType,Channel,CustomerAge,CustomerGender,LoginAttempts,AccountBalance,TransactionDuration,IsFraud
TXN001711,ACC4654,DEV798,242.85.125.135,MER86,2024-02-05 15:00:00,14.85,Transfer,POS,19.0,Male,1,17271.69,217.0,0
TXN001712,ACC8102,DEV189,209.51.90.32,MER38,2024-02-05 15:30:00,28.26,Payment,Mobile,37.0,Male,2,12250.63,194.0,1
TXN001713,ACC3359,DEV545,238.80.41.203,MER41,2024-02-05 16:00:00,16.23,Withdrawal,POS,21.0,Female,5,72651.2,62.0,0
TXN001714,ACC9105,DEV431,112.237.125.154,MER97,2024-02-05 16:30:00,142.24,Deposit,Mobile,30.0,Male,1,55922.18,207.0,0
TXN001715,ACC9636,DEV238,240.135.150.251,MER89,2024-02-05 17:00:00,14.84,Transfer,Mobile,41.0,Male,4,52832.11,84.0,0
TXN001716,ACC7441,DEV456,106.124.112.63,MER20,2024-02-05 17:30:00,210.54,Withdrawal,ATM,65.0,Male,5,25660.3,232.0,0
TXN001717,ACC6047,DEV700,123.253.220.113,MER15,2024-02-05 18:00:00,3.11,Deposit,Web,55.0,Female,1,15883.45,99.0,0
TXN001718,ACC9227,DEV373,20.15.144.207,MER44,2024-02-05 18:30:00,43.03,Withdrawal,ATM,57.0,Female,1,21051.52,8.0,0
TXN001719,ACC6203,DEV118,19.119.247.135,MER42,2024-02-05 19:00:00,332.0,Withdrawal,ATM,65.0,Female,3,40327.56,169.0,0
TXN001720,ACC2798,DEV410,166.37.180.92,MER27,2024-02-05 19:30:00,190.16,Payment,POS,62.0,Male,1,74144.25,46.0,0
TXN001721,ACC6291,DEV969,105.99.89.158,MER46,2024-02-05 20:00:00,11.37,Withdrawal,POS,72.0,Male,1,25824.4,289.0,1
TXN001722,ACC6495,DEV985,44.187.75.246,MER22,2024-02-05 20:30:00,258.16,Deposit,Mobile,46.0,Male,1,70011.99,233.0,0
TXN001723,ACC7284,DEV253,145.78.72.166,MER83,2024-02-05 21:00:00,101.9,Withdrawal,POS,53.0,Male,2,49405.43,247.0,1
TXN001724,ACC8285,DEV489,170.175.139.95,MER90,2024-02-05 21:30:00,281.39,Deposit,Mobile,19.0,Male,2,88601.36,216.0,0
TXN001725,ACC2300,DEV359,89.102.145.206,MER73,2024-02-05 22:00:00,137.72,Withdrawal,Mobile,58.0,Female,3,23675.0,59.0,0
TXN001726,ACC7869,DEV719,224.5.121.235,MER10,2024-02-05 22:30:00,171.78,Transfer,Web,35.0,Male,5,45360.24,177.0,1
TXN001727,ACC4097,DEV982,171.115.162.225,MER72,2024-02-05 23:00:00,755.43,Payment,Web,66.0,Male,5,10118.14,281.0,1
TXN001728,ACC5616,DEV896,230.247.181.248,MER98,2024-02-05 23:30:00,39.66,Transfer,ATM,25.0,Female,2,33847.74,233.0,0
TXN001729,ACC1009,DEV670,62.196.209.143,MER43,2024-02-06 00:00:00,146.7,Payment,Web,32.0,Female,2,50934.6,34.0,0
TXN001730,ACC6752,DEV224,136.88.95.125,MER19,2024-02-06 00:30:00,92.52,Deposit,Mobile,58.0,Male,1,73407.65,27.0,0
TXN001731,ACC7295,DEV453,90.243.85.158,MER93,2024-02-06 01:00:00,6.04,Payment,POS,34.0,Female,1,20208.67,9.0,0
TXN001732,ACC5815,DEV372,235.137.183.120,MER16,2024-02-06 01:30:00,2.19,Withdrawal,Web,40.0,Female,5,22200.17,67.0,0
TXN001733,ACC2072,DEV718,76.244.91.69,MER65,2024-02-06 02:00:00,19.04,Withdrawal,Web,,Female,2,63342.0,225.0,0
TXN001734,ACC4225,DEV910,251.147.132.22,MER89,2024-02-06 02:30:00,157.08,Transfer,Web,23.0,Male,2,38554.55,86.0,1
TXN001735,ACC2316,DEV344,137.57.186.220,MER46,2024-02-06 03:00:00,125.61,Payment,Web,,Female,5,48468.44,246.0,0
TXN001736,ACC6699,DEV947,208.181.45.21,MER38,2024-02-06 03:30:00,120.92,Deposit,Mobile,44.0,Male,1,83695.42,257.0,0
TXN001737,ACC7807,DEV549,192.7.122.19,MER21,2024-02-06 04:00:00,4.86,Deposit,Mobile,54.0,Female,1,50158.79,56.0,0
TXN001738,ACC7674,DEV346,179.77.38.36,MER26,2024-02-06 04:30:00,95.03,Withdrawal,ATM,66.0,Male,4,65423.69,43.0,0
TXN001739,ACC4683,DEV619,178.161.74.117,MER57,2024-02-06 05:00:00,387.79,Deposit,POS,51.0,Male,2,65849.12,263.0,0
TXN001740,ACC8227,DEV240,104.160.30.122,MER93,2024-02-06 05:30:00,76.02,Withdrawal,ATM,35.0,Male,2,80459.39,275.0,1
TXN001741,ACC4273,DEV461,54.171.33.241,MER35,2024-02-06 06:00:00,147.09,Withdrawal,ATM,59.0,Female,1,63994.88,76.0,0
TXN001742,ACC8000,DEV107,199.121.112.245,MER92,2024-02-06 06:30:00,227.0,Withdrawal,Web,27.0,Female,3,6948.58,74.0,0
TXN001743,ACC1145,DEV577,62.22.45.55,MER21,2024-02-06 07:00:00,229.82,Transfer,POS,55.0,Female,1,34546.21,224.0,1
TXN001744,ACC6010,DEV451,135.117.216.188,MER30,2024-02-06 07:30:00,109.87,Transfer,Web,61.0,Male,5,98936.96,8.0,0
TXN001745,ACC4040,DEV594,131.250.165.211,MER51,2024-02-06 08:00:00,292.74,Withdrawal,Mobile,34.0,Female,1,20052.77,294.0,1
TXN001746,ACC1482,DEV705,162.112.43.127,MER70,2024-02-06 08:30:00,74.48,Withdrawal,ATM,30.0,Female,2,58879.54,296.0,0
TXN001747,ACC4179,DEV932,108.157.16.58,MER67,2024-02-06 09:00:00,329.32,Withdrawal,POS,69.0,Male,1,84372.59,235.0,0
TXN001748,ACC2249,DEV526,138.98.83.145,MER63,2024-02-06 09:30:00,41.21,Deposit,Mobile,65.0,Female,3,58862.58,84.0,0
TXN001749,ACC1630,DEV138,45.107.218.186,MER43,2024-02-06 10:00:00,49.32,Withdrawal,ATM,59.0,Male,1,37540.89,,1
TXN001750,ACC9853,DEV692,62.58.176.227,MER16,2024-02-06 10:30:00,8.19,Withdrawal,POS,44.0,Female,4,8482.74,140.0,1
TXN001751,ACC3852,DEV286,191.214.159.137,MER44,2024-02-06 11:00:00,238.14,Payment,ATM,70.0,Male,1,36485.66,195.0,0
TXN001752,ACC1987,DEV695,11.101.69.122,MER24,2024-02-06 11:30:00,80.95,Payment,POS,19.0,Male,1,18615.72,63.0,0
TXN001753,ACC8622,DEV699,233.189.174.33,MER74,2024-02-06 12:00:00,39.03,Payment,ATM,51.0,Female,1,96105.85,270.0,1
TXN001754,ACC8327,DEV853,228.100.144.231,MER34,2024-02-06 12:30:00,39.55,Payment,Web,48.0,Male,1,71645.67,11.0,0
TXN001755,ACC9841,DEV953,104.181.203.212,MER68,2024-02-06 13:00:00,347.5,Withdrawal,ATM,40.0,Female,3,75063.62,206.0,0
TXN001756,ACC2100,DEV192,40.18.66.81,MER88,2024-02-06 13:30:00,269.29,Payment,ATM,24.0,Female,1,43878.94,241.0,0
TXN001757,ACC7652,DEV185,181.242.63.82,MER95,2024-02-06 14:00:00,120.96,Deposit,POS,55.0,Female,4,11441.5,272.0,1
TXN001758,ACC9632,DEV143,47.5.15.199,MER15,2024-02-06 14:30:00,143.61,Deposit,POS,50.0,Female,4,27038.29,83.0,0
TXN001759,ACC8421,DEV236,240.145.179.175,MER61,2024-02-06 15:00:00,96.46,Payment,Web,29.0,Male,2,26341.25,50.0,0
TXN001760,ACC6016,DEV520,171.38.176.112,MER88,2024-02-06 15:30:00,74.55,Transfer,POS,62.0,Male,1,48934.55,247.0,1
TXN001761,ACC1769,DEV173,140.236.137.70,MER97,2024-02-06 16:00:00,370.61,Deposit,ATM,29.0,Male,1,46367.49,292.0,0
TXN001762,ACC2343,DEV647,110.54.128.48,MER30,2024-02-06 16:30:00,20.13,Deposit,POS,36.0,Female,4,43624.12,164.0,0
TXN001763,ACC5358,DEV712,164.20.36.115,MER80,2024-02-06 17:00:00,81.31,Payment,POS,26.0,Female,4,49849.76,119.0,0
TXN001764,ACC7780,DEV611,24.54.24.134,MER41,2024-02-06 17:30:00,63.37,Payment,POS,27.0,Male,1,98708.8,118.0,1
TXN001765,ACC7602,DEV255,127.233.208.92,MER62,2024-02-06 18:00:00,103.42,Withdrawal,Web,34.0,Male,1,30186.19,130.0,0
TXN001766,ACC3349,DEV354,94.70.224.198,MER68,2024-02-06 18:30:00,91.77,Deposit,Web,67.0,Female,5,61719.28,94.0,0
TXN001767,ACC6699,DEV270,122.23.10.72,MER78,2024-02-06 19:00:00,109.75,Payment,Mobile,57.0,Female,3,24331.02,65.0,0
TXN001768,ACC2241,DEV827,12.34.190.195,MER71,2024-02-06 19:30:00,22.61,Payment,Web,56.0,Female,1,46927.32,,0
TXN001769,ACC2125,DEV269,228.219.184.140,MER13,2024-02-06 20:00:00,107.97,Withdrawal,Web,58.0,Male,3,20404.9,118.0,1
TXN001770,ACC7764,DEV863,23.82.233.228,MER95,2024-02-06 20:30:00,41.64,Deposit,Web,27.0,Female,4,56040.13,178.0,0
TXN001771,ACC6101,DEV971,167.87.79.96,MER27,2024-02-06 21:00:00,30.56,Payment,ATM,29.0,Male,4,26868.67,96.0,0
TXN001772,ACC8843,DEV421,140.33.198.74,MER90,2024-02-06 21:30:00,10.05,Withdrawal,Mobile,32.0,Female,1,4160.5,187.0,0
TXN001773,ACC1072,DEV666,159.220.127.189,MER65,2024-02-06 22:00:00,215.73,Payment,ATM,48.0,Male,1,81619.47,209.0,0
TXN001774,ACC6472,DEV555,141.30.129.102,MER33,2024-02-06 22:30:00,83.65,Transfer,Web,32.0,Female,2,13261.38,199.0,1
TXN001775,ACC6189,DEV702,15.56.74.33,MER75,2024-02-06 23:00:00,147.78,Transfer,Web,45.0,Male,4,37119.86,29.0,0
TXN001776,ACC3472,DEV889,103.195.74.28,MER22,2024-02-06 23:30:00,195.07,Payment,Mobile,21.0,Male,3,47979.17,238.0,0
TXN001777,ACC1707,DEV712,194.252.15.166,MER71,2024-02-07 00:00:00,170.6,Deposit,Mobile,53.0,Male,3,43531.76,20.0,0
TXN001778,ACC2804,DEV254,77.36.80.148,MER63,2024-02-07 00:30:00,95.37,Transfer,POS,72.0,Female,5,72703.74,145.0,0
TXN001779,ACC7704,DEV988,172.123.18.198,MER24,2024-02-07 01:00:00,73.63,Withdrawal,Web,18.0,Male,5,59879.27,112.0,0
TXN001780,ACC4713,DEV448,102.135.76.228,MER78,2024-02-07 01:30:00,70.73,Payment,Web,61.0,Male,1,29889.43,84.0,1
TXN001781,ACC6051,DEV550,194.40.253.202,MER12,2024-02-07 02:00:00,153.27,Withdrawal,ATM,74.0,Female,1,5644.45,80.0,0
TXN001782,ACC3475,DEV975,216.197.60.25,MER46,2024-02-07 02:30:00,102.42,Transfer,POS,51.0,Male,4,76875.71,280.0,0
TXN001783,ACC4610,DEV752,71.248.102.210,MER46,2024-02-07 03:00:00,283.7,Deposit,Web,64.0,Male,4,35576.45,272.0,0
TXN001784,ACC5255,DEV272,70.106.156.106,MER12,2024-02-07 03:30:00,311.56,Withdrawal,ATM,34.0,Female,2,89027.61,116.0,1
TXN001785,ACC8397,DEV109,103.193.18.67,MER72,2024-02-07 04:00:00,28.05,Transfer,Mobile,56.0,Male,3,39808.15,79.0,0
TXN001786,ACC2735,DEV839,186.69.112.56,MER44,2024-02-07 04:30:00,21.97,Transfer,ATM,55.0,Female,1,71907.03,218.0,0
TXN001787,ACC9258,DEV364,165.60.91.29,MER61,2024-02-07 05:00:00,149.3,Transfer,Web,61.0,Male,1,93986.69,38.0,0
TXN001788,ACC8979,DEV537,199.200.152.224,MER96,2024-02-07 05:30:00,53.76,Withdrawal,ATM,68.0,Female,1,65289.67,145.0,0
TXN001789,ACC3428,DEV859,127.192.114.5,MER37,2024-02-07 06:00:00,2.81,Transfer,ATM,50.0,Male,5,41642.15,170.0,0
TXN001790,ACC8426,DEV346,18.9.91.138,MER27,2024-02-07 06:30:00,329.25,Payment,POS,38.0,Male,1,56956.23,235.0,1
TXN001791,ACC9533,DEV766,225.192.76.100,MER45,2024-02-07 07:00:00,38.6,Transfer,POS,43.0,Male,3,54572.8,296.0,0
TXN001792,ACC6249,DEV645,84.192.51.194,MER42,2024-02-07 07:30:00,397.36,Payment,Mobile,63.0,Female,1,58689.59,32.0,0
TXN001793,ACC6291,DEV598,210.232.205.30,MER73,2024-02-07 08:00:00,189.58,Deposit,POS,53.0,Male,1,15108.59,299.0,0
TXN001794,ACC3817,DEV228,219.144.182.109,MER35,2024-02-07 08:30:00,215.74,Payment,ATM,22.0,Male,1,70001.73,95.0,0
TXN001795,ACC4874,DEV771,93.163.228.153,MER57,2024-02-07 09:00:00,33.75,Deposit,POS,50.0,Female,3,14931.81,119.0,0
TXN001796,ACC5211,DEV700,53.144.85.252,MER49,2024-02-07 09:30:00,40.02,Deposit,Web,18.0,Female,2,,163.0,0
TXN001797,ACC1661,DEV704,153.1.246.85,MER26,2024-02-07 10:00:00,110.49,Payment,ATM,70.0,Female,4,62665.62,262.0,0
TXN001798,ACC4374,DEV426,133.3.163.5,MER49,2024-02-07 10:30:00,28.33,Deposit,ATM,23.0,Male,2,12132.9,94.0,0
TXN001799,ACC1207,DEV852,244.148.204.117,MER16,2024-02-07 11:00:00,54.67,Payment,ATM,54.0,Male,2,77155.96,249.0,0
TXN001800,ACC3665,DEV934,229.246.88.153,MER66,2024-02-07 11:30:00,58.17,Withdrawal,Web,19.0,Male,1,86663.61,35.0,0
TXN001801,ACC3493,DEV503,183.166.211.160,MER17,2024-02-07 12:00:00,26.09,Deposit,ATM,74.0,Female,1,94501.31,232.0,0
TXN001802,ACC7813,DEV728,14.55.227.80,MER65,2024-02-07 12:30:00,34.45,Payment,POS,70.0,Female,2,66615.46,132.0,0
TXN001803,ACC1632,DEV705,149.45.143.237,MER40,2024-02-07 13:00:00,233.07,Deposit,Web,22.0,Male,2,48460.48,274.0,0
TXN001804,ACC4083,DEV774,16.119.83.156,MER68,2024-02-07 13:30:00,27.44,Transfer,ATM,43.0,Male,5,35551.97,274.0,1
TXN001805,ACC4719,DEV710,220.7.87.130,MER67,2024-02-07 14:00:00,4.33,Payment,POS,58.0,Female,2,49347.05,213.0,0
TXN001806,ACC8123,DEV724,217.18.96.65,MER21,2024-02-07 14:30:00,148.88,Transfer,POS,68.0,Female,2,19440.05,182.0,0
TXN001807,ACC2679,DEV458,79.85.123.201,MER57,2024-02-07 15:00:00,559.35,Deposit,Mobile,70.0,Female,1,35168.05,195.0,1
TXN001808,ACC1236,DEV702,210.149.45.112,MER40,2024-02-07 15:30:00,60.34,Deposit,POS,64.0,Male,5,71934.09,72.0,0
TXN001809,ACC8446,DEV957,91.140.32.132,MER92,2024-02-07 16:00:00,18.95,Withdrawal,POS,30.0,Female,3,22133.59,271.0,0
TXN001810,ACC5443,DEV817,218.76.154.120,MER72,2024-02-07 16:30:00,126.73,Payment,Mobile,29.0,Female,1,26774.68,274.0,0
TXN001811,ACC7770,DEV116,128.77.151.66,MER83,2024-02-07 17:00:00,355.24,Transfer,Mobile,22.0,Female,1,75058.16,132.0,0
TXN001812,ACC7099,DEV373,239.114.62.112,MER48,2024-02-07 17:30:00,229.91,Withdrawal,Web,19.0,Female,1,18194.68,268.0,0
TXN001813,ACC9555,DEV784,94.226.47.190,MER85,2024-02-07 18:00:00,146.13,Deposit,POS,21.0,Male,3,24965.81,225.0,0
TXN001814,ACC3368,DEV215,206.11.155.171,MER29,2024-02-07 18:30:00,56.76,Deposit,Web,44.0,Female,4,2245.98,246.0,0
TXN001815,ACC1285,DEV960,221.170.144.39,MER57,2024-02-07 19:00:00,117.09,Withdrawal,Web,67.0,Male,2,72145.13,248.0,0
TXN001816,ACC1148,DEV792,177.84.56.86,MER80,2024-02-07 19:30:00,14.35,Transfer,ATM,70.0,Male,1,61981.4,23.0,1
TXN001817,ACC5037,DEV190,84.191.202.184,MER63,2024-02-07 20:00:00,170.42,Deposit,Web,27.0,Female,2,69591.35,159.0,0
TXN001818,ACC7549,DEV181,121.225.201.73,MER87,2024-02-07 20:30:00,193.7,Deposit,Web,30.0,Female,1,21825.61,233.0,0
TXN001819,ACC8121,DEV423,107.123.197.99,MER84,2024-02-07 21:00:00,503.0,Payment,Web,61.0,Male,5,68893.95,62.0,0
TXN001820,ACC5895,DEV213,216.203.42.118,MER80,2024-02-07 21:30:00,45.25,Withdrawal,Web,19.0,Female,1,59839.47,285.0,0
TXN001821,ACC6280,DEV868,23.154.185.248,MER38,2024-02-07 22:00:00,2.79,Deposit,Mobile,43.0,Male,5,36929.24,49.0,0
TXN001822,ACC2012,DEV157,237.36.133.64,MER83,2024-02-07 22:30:00,118.32,Transfer,POS,32.0,Female,5,44063.67,106.0,0
TXN001823,ACC3785,DEV253,134.177.21.104,MER82,2024-02-07 23:00:00,184.03,Payment,ATM,63.0,Male,1,57008.09,52.0,0
TXN001824,ACC4725,DEV976,88.152.124.78,MER57,2024-02-07 23:30:00,234.39,Withdrawal,Mobile,74.0,Male,2,49582.57,54.0,0
TXN001825,ACC5576,DEV503,90.199.50.215,MER83,2024-02-08 00:00:00,32.3,Transfer,ATM,27.0,Male,1,64361.89,85.0,0
TXN001826,ACC6782,DEV727,176.101.252.197,MER92,2024-02-08 00:30:00,45.52,Deposit,ATM,39.0,Female,5,18507.47,63.0,0
TXN001827,ACC7257,DEV954,246.226.105.192,MER65,2024-02-08 01:00:00,107.8,Withdrawal,Mobile,57.0,Male,5,,165.0,0
TXN001828,ACC3408,DEV365,60.45.35.185,MER26,2024-02-08 01:30:00,60.21,Withdrawal,Web,42.0,Male,1,45302.81,107.0,0
TXN001829,ACC1340,DEV414,204.165.10.11,MER18,2024-02-08 02:00:00,295.47,Transfer,Mobile,32.0,Female,3,46371.54,278.0,0
TXN001830,ACC3817,DEV814,170.241.38.198,MER43,2024-02-08 02:30:00,96.3,Withdrawal,ATM,30.0,Female,2,,187.0,0
TXN001831,ACC3496,DEV140,139.35.51.30,MER54,2024-02-08 03:00:00,241.1,Transfer,ATM,25.0,Male,3,88206.46,120.0,0
TXN001832,ACC6962,DEV204,33.140.145.168,MER97,2024-02-08 03:30:00,130.35,Deposit,Web,38.0,Male,3,81953.43,271.0,0
TXN001833,ACC6299,DEV989,58.183.151.200,MER18,2024-02-08 04:00:00,222.48,Payment,Mobile,38.0,Female,3,63142.21,168.0,1
TXN001834,ACC8574,DEV292,128.30.54.252,MER16,2024-02-08 04:30:00,60.67,Transfer,POS,39.0,Male,2,71790.45,147.0,0
TXN001835,ACC2689,DEV500,233.9.187.129,MER25,2024-02-08 05:00:00,267.05,Payment,ATM,63.0,Female,3,4758.86,98.0,0
TXN001836,ACC4267,DEV377,230.14.2.42,MER28,2024-02-08 05:30:00,48.15,Withdrawal,Mobile,50.0,Female,2,74527.18,254.0,0
TXN001837,ACC5406,DEV453,159.197.66.55,MER15,2024-02-08 06:00:00,118.48,Transfer,Web,62.0,Female,2,48873.39,244.0,0
TXN001838,ACC9453,DEV848,63.202.14.108,MER20,2024-02-08 06:30:00,36.12,Deposit,Web,44.0,Male,5,32115.88,63.0,0
TXN001839,ACC2442,DEV832,116.91.137.165,MER85,2024-02-08 07:00:00,96.8,Transfer,POS,57.0,Female,4,14407.81,19.0,0
TXN001840,ACC9597,DEV679,47.56.49.241,MER70,2024-02-08 07:30:00,57.45,Transfer,ATM,67.0,Male,1,7983.27,289.0,0
TXN001841,ACC5437,DEV808,71.142.145.81,MER51,2024-02-08 08:00:00,46.53,Transfer,POS,39.0,Male,1,4966.13,207.0,0
TXN001842,ACC6435,DEV355,116.104.87.1,MER22,2024-02-08 08:30:00,511.62,Payment,POS,47.0,Female,3,16598.72,241.0,1
TXN001843,ACC9435,DEV750,104.83.225.42,MER21,2024-02-08 09:00:00,26.17,Payment,POS,26.0,Female,1,3499.31,291.0,0
TXN001844,ACC5107,DEV923,154.70.165.93,MER94,2024-02-08 09:30:00,232.2,Withdrawal,POS,62.0,Female,2,73397.9,77.0,0
TXN001845,ACC1560,DEV760,42.132.138.64,MER83,2024-02-08 10:00:00,621.83,Withdrawal,Web,52.0,Female,1,25237.1,218.0,0
TXN001846,ACC9785,DEV198,34.119.0.210,MER29,2024-02-08 10:30:00,3.02,Withdrawal,ATM,35.0,Male,1,37189.67,15.0,0
TXN001847,ACC6548,DEV687,130.212.147.60,MER59,2024-02-08 11:00:00,180.11,Withdrawal,POS,59.0,Male,2,82360.26,229.0,0
TXN001848,ACC2826,DEV381,215.148.87.67,MER45,2024-02-08 11:30:00,43.74,Transfer,ATM,22.0,Female,1,11908.42,207.0,0
TXN001849,ACC8629,DEV982,127.139.21.147,MER97,2024-02-08 12:00:00,6.2,Payment,Web,44.0,Male,1,83641.61,235.0,0
TXN001850,ACC9325,DEV502,82.128.29.125,MER78,2024-02-08 12:30:00,77.35,Payment,Web,74.0,Female,5,64134.26,55.0,0
TXN001851,ACC4138,DEV208,97.23.13.35,MER46,2024-02-08 13:00:00,410.51,Payment,Mobile,23.0,Male,5,34531.94,61.0,0
TXN001852,ACC8693,DEV799,197.202.23.187,MER21,2024-02-08 13:30:00,1.78,Payment,Mobile,49.0,Male,1,12221.82,136.0,0
TXN001853,ACC9264,DEV298,95.54.204.207,MER49,2024-02-08 14:00:00,132.97,Withdrawal,ATM,25.0,Male,5,9603.52,284.0,0
TXN001854,ACC8842,DEV402,24.204.151.181,MER63,2024-02-08 14:30:00,104.39,Transfer,Mobile,73.0,Female,1,33883.68,229.0,0
TXN001855,ACC7721,DEV426,26.193.79.165,MER11,2024-02-08 15:00:00,309.99,Payment,POS,56.0,Male,1,14464.03,178.0,0
TXN001856,ACC8002,DEV253,238.64.240.74,MER59,2024-02-08 15:30:00,13.16,Deposit,ATM,38.0,Male,3,27137.17,296.0,0
TXN001857,ACC5225,DEV651,179.162.42.28,MER50,2024-02-08 16:00:00,171.63,Transfer,Web,35.0,Male,1,5769.1,270.0,0
TXN001858,ACC3978,DEV744,165.80.185.53,MER54,2024-02-08 16:30:00,170.97,Deposit,Web,31.0,Male,3,59703.34,251.0,0
TXN001859,ACC8373,DEV504,39.41.155.28,MER18,2024-02-08 17:00:00,165.88,Transfer,POS,32.0,Female,4,14954.97,82.0,0
TXN001860,ACC6907,DEV561,171.130.243.137,MER71,2024-02-08 17:30:00,427.96,Transfer,Mobile,59.0,Male,4,75794.87,139.0,0
TXN001861,ACC7097,DEV231,187.233.141.203,MER95,2024-02-08 18:00:00,259.82,Transfer,ATM,43.0,Female,1,22208.41,144.0,0
TXN001862,ACC6656,DEV890,175.41.93.159,MER56,2024-02-08 18:30:00,6.43,Deposit,ATM,70.0,Female,1,79898.67,257.0,0
TXN001863,ACC9984,DEV973,32.169.159.25,MER14,2024-02-08 19:00:00,95.54,Payment,POS,61.0,Male,5,19393.26,180.0,0
TXN001864,ACC5259,DEV183,115.128.55.252,MER85,2024-02-08 19:30:00,76.11,Payment,Mobile,49.0,Male,1,72275.97,64.0,0
TXN001865,ACC9286,DEV498,122.105.129.80,MER10,2024-02-08 20:00:00,55.69,Deposit,ATM,,Female,4,33640.93,258.0,0
TXN001866,ACC6901,DEV853,158.119.230.198,MER53,2024-02-08 20:30:00,90.04,Payment,POS,45.0,Female,1,58520.44,12.0,0
TXN001867,ACC5917,DEV727,52.90.136.21,MER31,2024-02-08 21:00:00,72.72,Withdrawal,ATM,56.0,Female,2,4346.85,111.0,0
TXN001868,ACC9429,DEV208,34.109.48.128,MER47,2024-02-08 21:30:00,84.93,Payment,Web,60.0,Male,2,49776.82,175.0,0
TXN001869,ACC3530,DEV320,73.83.52.210,MER28,2024-02-08 22:00:00,581.37,Withdrawal,ATM,49.0,Male,2,15294.45,62.0,0
TXN001870,ACC2960,DEV652,100.123.167.44,MER89,2024-02-08 22:30:00,13.92,Withdrawal,ATM,30.0,Female,2,48888.86,294.0,0
TXN001871,ACC8045,DEV467,196.136.104.149,MER40,2024-02-08 23:00:00,383.1,Withdrawal,ATM,32.0,Female,5,14565.23,88.0,1
TXN001872,ACC2048,DEV246,146.203.105.42,MER76,2024-02-08 23:30:00,98.16,Deposit,Mobile,35.0,Female,1,43990.37,121.0,0
TXN001873,ACC6772,DEV211,167.200.133.210,MER96,2024-02-09 00:00:00,146.62,Payment,Mobile,56.0,Male,5,11506.77,204.0,0
TXN001874,ACC3529,DEV714,48.125.238.6,MER51,2024-02-09 00:30:00,265.96,Payment,POS,23.0,Male,4,22385.18,26.0,0
TXN001875,ACC3964,DEV657,208.196.15.128,MER91,2024-02-09 01:00:00,67.05,Deposit,Mobile,72.0,Female,2,59710.35,223.0,0
TXN001876,ACC8137,DEV593,115.36.230.210,MER35,2024-02-09 01:30:00,84.43,Deposit,ATM,28.0,Male,4,97677.73,230.0,0
TXN001877,ACC1963,DEV604,246.164.124.80,MER22,2024-02-09 02:00:00,79.02,Payment,ATM,49.0,Female,1,45193.88,275.0,1
TXN001878,ACC1536,DEV574,192.217.213.61,MER67,2024-02-09 02:30:00,70.44,Deposit,Mobile,57.0,Male,4,68873.78,106.0,0
TXN001879,ACC8340,DEV935,72.188.124.160,MER27,2024-02-09 03:00:00,389.6,Deposit,Mobile,37.0,Female,2,54172.75,,1
TXN001880,ACC8179,DEV989,66.29.238.19,MER76,2024-02-09 03:30:00,264.85,Withdrawal,ATM,50.0,Male,5,50086.61,151.0,0
TXN001881,ACC8967,DEV370,188.81.106.248,MER96,2024-02-09 04:00:00,17.31,Deposit,ATM,57.0,Male,1,6938.07,265.0,1
TXN001882,ACC9734,DEV520,202.151.247.131,MER12,2024-02-09 04:30:00,17.16,Withdrawal,Web,25.0,Male,4,14857.59,283.0,0
TXN001883,ACC1845,DEV996,37.131.76.88,MER64,2024-02-09 05:00:00,83.76,Transfer,POS,68.0,Male,4,88364.24,18.0,0
TXN001884,ACC6777,DEV806,205.145.252.250,MER98,2024-02-09 05:30:00,15.58,Withdrawal,Mobile,52.0,Male,1,41311.35,270.0,0
TXN001885,ACC4036,DEV466,88.193.175.32,MER67,2024-02-09 06:00:00,144.78,Withdrawal,POS,22.0,Male,1,61626.08,291.0,0
TXN001886,ACC6947,DEV379,58.210.200.27,MER72,2024-02-09 06:30:00,23.27,Deposit,ATM,52.0,Male,1,53059.21,145.0,0
TXN001887,ACC3494,DEV382,35.248.230.124,MER61,2024-02-09 07:00:00,110.84,Payment,POS,64.0,Female,5,38198.8,297.0,1
TXN001888,ACC3719,DEV139,138.64.41.84,MER98,2024-02-09 07:30:00,1.09,Transfer,Mobile,31.0,Female,4,39087.75,35.0,0
TXN001889,ACC2884,DEV288,137.187.110.14,MER33,2024-02-09 08:00:00,57.1,Transfer,Mobile,38.0,Female,2,55768.77,175.0,0
TXN001890,ACC5349,DEV263,227.184.68.104,MER81,2024-02-09 08:30:00,169.6,Transfer,POS,64.0,Male,2,14543.61,209.0,1
TXN001891,ACC6179,DEV635,250.149.63.40,MER18,2024-02-09 09:00:00,99.26,Payment,Mobile,41.0,Male,2,39032.27,295.0,1
TXN001892,ACC7610,DEV635,215.70.55.150,MER46,2024-02-09 09:30:00,574.36,Transfer,Web,34.0,Male,1,44974.07,115.0,0
TXN001893,ACC7430,DEV103,236.24.218.104,MER92,2024-02-09 10:00:00,310.84,Transfer,ATM,35.0,Female,1,98520.06,72.0,0
TXN001894,ACC8154,DEV934,134.118.161.190,MER62,2024-02-09 10:30:00,66.73,Payment,ATM,51.0,Female,3,35469.75,187.0,1
TXN001895,ACC7488,DEV389,9.59.124.48,MER89,2024-02-09 11:00:00,6.98,Transfer,Mobile,29.0,Female,2,64635.6,200.0,0
